ID_pago;ID_venta;Fecha_pago;Pago
16122;2774;08/02/2019;222.524
16123;2775;19/02/2019;185.568
16124;2776;03/02/2019;297.721
16125;2777;20/02/2019;259.079
16126;2778;27/02/2019;118.628
16127;2779;02/02/2019;207.348
16128;2780;20/02/2019;155.312
16129;2781;15/02/2019;90.511
16130;2782;01/02/2019;112.066
16131;2783;21/02/2019;123.235
16132;2784;17/02/2019;251.022
16133;2785;28/02/2019;36.120
16134;2786;14/02/2019;126.876
16135;2787;23/02/2019;151.428
16136;2788;14/02/2019;69.059
16137;2789;20/02/2019;97.155
16138;2790;12/02/2019;195.702
16139;2791;06/02/2019;114.307
16140;2792;08/02/2019;221.312
16141;2793;17/02/2019;171.312
16142;2794;05/03/2019;45.072
16143;2795;18/02/2019;290.885
16144;2796;10/02/2019;168.151
16145;2797;06/03/2019;262.006
16146;2798;07/02/2019;128.623
16147;2799;08/02/2019;164.917
16148;2800;19/02/2019;263.516
16149;2801;10/02/2019;224.295
16150;2802;20/02/2019;74.360
16151;2803;14/02/2019;303.719
16152;2804;24/02/2019;95.325
16153;2805;07/03/2019;240.444
16154;2806;24/02/2019;327.740
16155;2807;20/02/2019;133.315
16156;2808;02/03/2019;320.065
16157;2809;20/02/2019;207.467
16158;2810;15/02/2019;86.973
16159;2811;09/03/2019;185.062
16160;2812;14/02/2019;104.953
16161;2813;03/03/2019;238.162
16162;2814;26/02/2019;68.112
16163;2815;01/03/2019;175.683
16164;2816;09/03/2019;67.321
16165;2817;01/03/2019;196.689
16166;2818;07/03/2019;28.116
16167;2819;12/03/2019;179.858
16168;2820;10/03/2019;102.144
16169;2821;16/02/2019;151.944
16170;2822;23/02/2019;120.171
16171;2823;05/03/2019;145.328
16172;2824;10/03/2019;151.312
16173;2825;23/02/2019;333.678
16174;2826;18/03/2019;156.271
16175;2827;26/02/2019;162.545
16176;2828;19/02/2019;189.220
16177;2829;15/03/2019;220.788
16178;2830;07/03/2019;183.680
16179;2831;19/02/2019;164.838
16180;2832;04/03/2019;140.868
16181;2833;24/02/2019;116.432
16182;2834;04/03/2019;207.720
16183;2835;27/02/2019;244.508
16184;2836;07/03/2019;66.142
16185;2837;10/03/2019;58.356
16186;2838;05/03/2019;47.411
16187;2839;25/02/2019;63.282
16188;2840;15/03/2019;138.412
16189;2841;08/03/2019;145.877
16190;2842;15/03/2019;130.203
16191;2843;27/02/2019;155.115
16192;2844;24/02/2019;82.572
16193;2845;26/02/2019;230.420
16194;2846;13/03/2019;110.916
16195;2847;23/03/2019;52.124
16196;2848;05/03/2019;56.937
16197;2849;25/03/2019;242.570
16198;2850;27/02/2019;204.843
16199;2851;21/03/2019;283.452
16200;2852;05/03/2019;70.951
16201;2853;24/03/2019;286.520
16202;2854;26/03/2019;138.153
16203;2855;01/03/2019;50.102
16204;2856;14/03/2019;102.736
16205;2857;26/03/2019;321.240
16206;2858;18/03/2019;120.432
16207;2859;21/03/2019;95.492
16208;2860;13/03/2019;36.840
16209;2861;10/03/2019;44.260
16210;2862;04/03/2019;202.950
16211;2863;10/03/2019;79.637
16212;2864;04/03/2019;148.297
16213;2865;17/03/2019;213.006
16214;2866;15/03/2019;178.375
16215;2867;25/03/2019;158.626
16216;2868;27/03/2019;158.782
16217;2869;30/03/2019;60.075
16218;2870;27/03/2019;169.706
16219;2871;19/03/2019;293.170
16220;2872;13/03/2019;189.536
16221;2873;30/03/2019;157.828
16222;2874;08/03/2019;42.838
16223;2875;11/03/2019;200.963
16224;2876;12/03/2019;90.251
16225;2877;29/03/2019;99.919
16226;2878;13/03/2019;118.854
16227;2879;21/03/2019;169.475
16228;2880;24/03/2019;220.918
16229;2881;16/03/2019;101.933
16230;2882;25/03/2019;29.871
16231;2883;21/03/2019;50.951
16232;2884;14/03/2019;320.660
16233;2885;12/03/2019;176.767
16234;2886;14/03/2019;106.253
16235;2887;30/03/2019;33.161
16236;2888;29/03/2019;149.673
16237;2889;22/03/2019;133.939
16238;2890;14/03/2019;56.133
16239;2891;18/03/2019;117.084
16240;2892;03/04/2019;314.629
16241;2893;02/04/2019;183.024
16242;2894;27/03/2019;116.775
16243;2895;24/03/2019;126.774
16244;2896;12/03/2019;122.382
16245;2897;03/04/2019;132.354
16246;2898;03/04/2019;221.436
16247;2899;03/04/2019;130.738
16248;2900;25/03/2019;43.101
16249;2901;19/03/2019;74.786
16250;2902;31/03/2019;70.470
16251;2903;25/03/2019;171.363
16252;2904;21/03/2019;181.854
16253;2905;16/04/2019;154.959
16254;2906;27/03/2019;90.034
16255;2907;27/03/2019;109.920
16256;2908;12/04/2019;83.632
16257;2909;03/04/2019;260.233
16258;2910;06/04/2019;145.796
16259;2911;24/03/2019;154.254
16260;2912;05/04/2019;262.771
16261;2913;10/04/2019;126.022
16262;2914;31/03/2019;35.300
16263;2915;14/04/2019;204.378
16264;2916;26/03/2019;148.192
16265;2917;22/04/2019;227.535
16266;2918;26/03/2019;130.654
16267;2919;07/04/2019;40.908
16268;2920;08/04/2019;103.900
16269;2921;04/04/2019;45.102
16270;2922;07/04/2019;36.045
16271;2923;07/04/2019;64.920
16272;2924;19/04/2019;111.365
16273;2925;20/04/2019;45.900
16274;2926;16/04/2019;145.706
16275;2927;04/04/2019;136.973
16276;2928;17/04/2019;183.420
16277;2929;02/04/2019;154.962
16278;2930;15/04/2019;80.411
16279;2931;08/04/2019;230.948
16280;2932;16/04/2019;88.418
16281;2933;05/04/2019;44.203
16282;2934;31/03/2019;219.011
16283;2935;11/04/2019;146.136
16284;2936;25/04/2019;110.430
16285;2937;14/04/2019;113.200
16286;2938;06/04/2019;134.833
16287;2939;07/04/2019;159.277
16288;2940;09/04/2019;98.747
16289;2941;13/04/2019;309.277
16290;2942;06/04/2019;85.513
16291;2943;08/04/2019;274.800
16292;2944;09/04/2019;141.303
16293;2945;01/05/2019;86.692
16294;2946;20/04/2019;165.410
16295;2947;19/04/2019;170.887
16296;2948;02/05/2019;148.315
16297;2949;22/04/2019;56.292
16298;2950;10/04/2019;158.863
16299;2951;18/04/2019;130.664
16300;2952;26/04/2019;266.650
16301;2953;05/04/2019;191.011
16302;2954;18/04/2019;156.949
16303;2955;12/04/2019;96.768
16304;2956;25/04/2019;54.051
16305;2957;15/04/2019;32.253
16306;2958;17/04/2019;132.494
16307;2959;07/04/2019;111.041
16308;2960;14/04/2019;71.955
16309;2961;29/04/2019;271.327
16310;2962;02/05/2019;212.018
16311;2963;03/05/2019;134.649
16312;2964;14/04/2019;155.757
16313;2965;21/04/2019;94.112
16314;2966;12/04/2019;84.892
16315;2967;05/05/2019;38.141
16316;2968;10/04/2019;136.867
16317;2969;12/04/2019;87.894
16318;2970;25/04/2019;173.150
16319;2971;20/04/2019;349.636
16320;2972;11/05/2019;148.223
16321;2973;12/04/2019;161.989
16322;2974;19/04/2019;194.975
16323;2975;19/04/2019;185.258
16324;2976;18/04/2019;31.134
16325;2977;21/04/2019;244.745
16326;2978;23/04/2019;172.151
16327;2979;08/05/2019;143.393
16328;2980;06/05/2019;244.650
16329;2981;24/04/2019;177.632
16330;2982;02/05/2019;42.399
16331;2983;01/05/2019;83.788
16332;2984;17/04/2019;113.820
16333;2985;08/05/2019;175.900
16334;2986;14/05/2019;280.508
16335;2987;01/05/2019;176.085
16336;2988;18/04/2019;186.582
16337;2989;15/05/2019;134.958
16338;2990;16/05/2019;30.948
16339;2991;09/05/2019;70.299
16340;2992;03/05/2019;97.030
16341;2993;21/04/2019;104.450
16342;2994;09/05/2019;224.365
16343;2995;20/04/2019;249.679
16344;2996;21/04/2019;230.523
16345;2997;29/04/2019;112.995
16346;2998;28/04/2019;98.717
16347;2999;21/04/2019;175.453
16348;3000;15/05/2019;139.078
16349;3001;04/05/2019;249.180
16350;3002;09/05/2019;255.125
16351;3003;07/05/2019;88.720
16352;3004;18/05/2019;260.796
16353;3005;17/05/2019;81.420
16354;3006;18/05/2019;114.181
16355;3007;28/04/2019;334.125
16356;3008;13/05/2019;235.304
16357;3009;30/04/2019;80.656
16358;3010;30/04/2019;218.890
16359;3011;20/05/2019;205.828
16360;3012;17/05/2019;161.980
16361;3013;29/04/2019;155.645
16362;3014;07/05/2019;163.670
16363;3015;19/05/2019;41.664
16364;3016;26/05/2019;83.440
16365;3017;05/05/2019;132.561
16366;3018;03/05/2019;60.478
16367;3019;10/05/2019;59.784
16368;3020;11/05/2019;174.908
16369;3021;11/05/2019;165.145
16370;3022;25/05/2019;113.353
16371;3023;08/05/2019;74.003
16372;3024;13/05/2019;215.635
16373;3025;16/05/2019;332.848
16374;3026;15/05/2019;102.718
16375;3027;10/05/2019;166.937
16376;3028;31/05/2019;299.827
16377;3029;04/05/2019;60.802
16378;3030;05/05/2019;53.716
16379;3031;10/05/2019;113.043
16380;3032;17/05/2019;80.400
16381;3033;31/05/2019;71.459
16382;3034;29/05/2019;110.745
16383;3035;11/05/2019;190.014
16384;3036;23/05/2019;236.879
16385;3037;29/05/2019;127.767
16386;3038;08/05/2019;107.829
16387;3039;13/05/2019;144.623
16388;3040;02/06/2019;138.516
16389;3041;04/06/2019;89.156
16390;3042;22/05/2019;76.352
16391;3043;01/06/2019;88.699
16392;3044;08/05/2019;204.426
16393;3045;11/05/2019;162.032
16394;3046;18/05/2019;134.732
16395;3047;20/05/2019;235.004
16396;3048;12/05/2019;241.760
16397;3049;11/05/2019;33.715
16398;3050;11/05/2019;55.062
16399;3051;25/05/2019;171.166
16400;3052;28/05/2019;245.684
16401;3053;05/06/2019;178.186
16402;3054;27/05/2019;112.100
16403;3055;25/05/2019;275.544
16404;3056;16/05/2019;63.962
16405;3057;26/05/2019;197.334
16406;3058;04/06/2019;91.306
16407;3059;31/05/2019;349.631
16408;3060;06/06/2019;303.413
16409;3061;13/05/2019;116.536
16410;3062;06/06/2019;46.655
16411;3063;19/05/2019;67.228
16412;3064;14/05/2019;95.190
16413;3065;18/05/2019;185.753
16414;3066;07/06/2019;121.030
16415;3067;20/05/2019;232.000
16416;3068;17/05/2019;101.797
16417;3069;20/05/2019;153.835
16418;3070;10/06/2019;232.216
16419;3071;01/06/2019;170.033
16420;3072;23/05/2019;286.427
16421;3073;27/05/2019;199.833
16422;3074;04/06/2019;110.746
16423;3075;11/06/2019;60.655
16424;3076;14/06/2019;267.921
16425;3077;24/05/2019;196.328
16426;3078;15/06/2019;189.736
16427;3079;22/05/2019;130.989
16428;3080;13/06/2019;49.217
16429;3081;21/05/2019;186.490
16430;3082;26/05/2019;177.516
16431;3083;31/05/2019;188.993
16432;3084;02/06/2019;71.137
16433;3085;25/05/2019;98.010
16434;3086;04/06/2019;82.158
16435;3087;26/05/2019;33.541
16436;3088;05/06/2019;209.686
16437;3089;17/06/2019;186.775
16438;3090;28/05/2019;290.165
16439;3091;09/06/2019;237.042
16440;3092;06/06/2019;223.610
16441;3093;29/05/2019;194.292
16442;3094;01/06/2019;135.809
16443;3095;06/06/2019;37.762
16444;3096;09/06/2019;273.640
16445;3097;21/06/2019;126.866
16446;3098;28/05/2019;47.656
16447;3099;08/06/2019;320.383
16448;3100;29/05/2019;180.636
16449;3101;08/06/2019;268.597
16450;3102;15/06/2019;161.964
16451;3103;24/06/2019;115.228
16452;3104;02/06/2019;114.492
16453;3105;17/06/2019;82.476
16454;3106;11/06/2019;204.587
16455;3107;07/06/2019;124.722
16456;3108;19/06/2019;133.249
16457;3109;15/06/2019;74.950
16458;3110;04/06/2019;37.668
16459;3111;01/06/2019;107.584
16460;3112;17/06/2019;85.544
16461;3113;20/06/2019;125.706
16462;3114;21/06/2019;130.685
16463;3115;10/06/2019;191.113
16464;3116;17/06/2019;35.642
16465;3117;13/06/2019;178.880
16466;3118;26/06/2019;306.135
16467;3119;18/06/2019;119.116
16468;3120;23/06/2019;218.302
16469;3121;09/06/2019;332.259
16470;3122;08/06/2019;62.002
16471;3123;26/06/2019;23.126
16472;3124;22/06/2019;269.262
16473;3125;07/07/2019;86.007
16474;3126;06/07/2019;362.785
16475;3127;16/06/2019;65.475
16476;3128;21/06/2019;227.180
16477;3129;17/06/2019;131.333
16478;3130;13/06/2019;55.420
16479;3131;27/06/2019;104.989
16480;3132;30/06/2019;65.238
16481;3133;29/06/2019;64.877
16482;3134;29/06/2019;183.592
16483;3135;26/06/2019;131.089
16484;3136;28/06/2019;52.203
16485;3137;12/06/2019;33.561
16486;3138;20/06/2019;138.575
16487;3139;20/06/2019;294.655
16488;3140;18/06/2019;156.009
16489;3141;28/06/2019;213.554
16490;3142;14/06/2019;100.299
16491;3143;01/07/2019;122.397
16492;3144;08/07/2019;247.356
16493;3145;10/07/2019;223.733
16494;3146;27/06/2019;196.076
16495;3147;25/06/2019;165.716
16496;3148;25/06/2019;231.971
16497;3149;07/07/2019;40.581
16498;3150;13/07/2019;144.861
16499;3151;09/07/2019;36.662
16500;3152;20/06/2019;32.596
16501;3153;19/06/2019;130.079
16502;3154;04/07/2019;190.939
16503;3155;15/07/2019;73.848
16504;3156;12/07/2019;107.339
16505;3157;21/06/2019;54.458
16506;3158;06/07/2019;140.909
16507;3159;01/07/2019;38.243
16508;3160;10/07/2019;124.087
16509;3161;28/06/2019;81.011
16510;3162;23/06/2019;273.332
16511;3163;01/07/2019;121.650
16512;3164;30/06/2019;146.880
16513;3165;23/06/2019;179.224
16514;3166;22/06/2019;43.587
16515;3167;18/07/2019;92.337
16516;3168;19/07/2019;171.871
16517;3169;21/07/2019;258.262
16518;3170;26/06/2019;197.106
16519;3171;15/07/2019;85.573
16520;3172;10/07/2019;184.821
16521;3173;08/07/2019;174.479
16522;3174;01/07/2019;65.048
16523;3175;13/07/2019;222.601
16524;3176;18/07/2019;103.219
16525;3177;15/07/2019;100.176
16526;3178;27/06/2019;128.509
16527;3179;26/07/2019;113.116
16528;3180;15/07/2019;201.883
16529;3181;08/07/2019;119.681
16530;3182;27/07/2019;198.471
16531;3183;01/07/2019;75.784
16532;3184;03/07/2019;279.200
16533;3185;09/07/2019;239.203
16534;3186;19/07/2019;197.960
16535;3187;24/07/2019;177.502
16536;3188;19/07/2019;38.886
16537;3189;02/07/2019;91.503
16538;3190;13/07/2019;165.501
16539;3191;03/07/2019;132.163
16540;3192;23/07/2019;304.955
16541;3193;10/07/2019;252.390
16542;3194;04/07/2019;49.700
16543;3195;09/07/2019;138.634
16544;3196;28/07/2019;259.454
16545;3197;06/07/2019;282.838
16546;3198;11/07/2019;210.542
16547;3199;23/07/2019;232.402
16548;3200;24/07/2019;22.649
16549;3201;09/07/2019;106.182
16550;3202;23/07/2019;170.120
16551;3203;09/07/2019;211.845
16552;3204;20/07/2019;43.859
16553;3205;19/07/2019;108.854
16554;3206;11/07/2019;202.848
16555;3207;13/07/2019;149.434
16556;3208;23/07/2019;135.407
16557;3209;09/07/2019;114.840
16558;3210;02/08/2019;124.746
16559;3211;02/08/2019;75.163
16560;3212;27/07/2019;53.146
16561;3213;25/07/2019;62.983
16562;3214;15/07/2019;200.948
16563;3215;17/07/2019;65.364
16564;3216;19/07/2019;39.918
16565;3217;22/07/2019;127.532
16566;3218;30/07/2019;101.614
16567;3219;07/08/2019;113.240
16568;3220;16/07/2019;113.191
16569;3221;15/07/2019;141.855
16570;3222;17/07/2019;129.254
16571;3223;27/07/2019;118.632
16572;3224;12/07/2019;155.328
16573;3225;07/08/2019;182.060
16574;3226;25/07/2019;141.048
16575;3227;21/07/2019;90.072
16576;3228;24/07/2019;40.677
16577;3229;08/08/2019;149.292
16578;3230;23/07/2019;59.598
16579;3231;17/07/2019;65.084
16580;3232;19/07/2019;38.252
16581;3233;22/07/2019;89.210
16582;3234;18/07/2019;95.497
16583;3235;01/08/2019;43.472
16584;3236;24/07/2019;345.655
16585;3237;08/08/2019;58.764
16586;3238;18/07/2019;90.783
16587;3239;18/07/2019;132.089
16588;3240;23/07/2019;96.849
16589;3241;19/07/2019;69.376
16590;3242;12/08/2019;73.365
16591;3243;24/07/2019;137.058
16592;3244;11/08/2019;170.586
16593;3245;14/08/2019;225.091
16594;3246;16/08/2019;129.456
16595;3247;29/07/2019;117.538
16596;3248;07/08/2019;162.253
16597;3249;20/07/2019;24.036
16598;3250;31/07/2019;150.351
16599;3251;31/07/2019;45.847
16600;3252;31/07/2019;245.826
16601;3253;12/08/2019;173.634
16602;3254;15/08/2019;61.886
16603;3255;22/07/2019;149.340
16604;3256;19/08/2019;251.370
16605;3257;10/08/2019;114.032
16606;3258;03/08/2019;97.233
16607;3259;08/08/2019;139.343
16608;3260;09/08/2019;128.584
16609;3261;10/08/2019;209.349
16610;3262;24/07/2019;201.112
16611;3263;01/08/2019;203.821
16612;3264;18/08/2019;184.494
16613;3265;29/07/2019;49.132
16614;3266;09/08/2019;240.741
16615;3267;17/08/2019;210.293
16616;3268;31/07/2019;363.562
16617;3269;04/08/2019;147.326
16618;3270;26/08/2019;77.863
16619;3271;11/08/2019;132.104
16620;3272;22/08/2019;207.045
16621;3273;11/08/2019;92.484
16622;3274;13/08/2019;112.276
16623;3275;31/07/2019;52.195
16624;3276;04/08/2019;73.875
16625;3277;10/08/2019;225.269
16626;3278;05/08/2019;90.684
16627;3279;19/08/2019;105.705
16628;3280;03/08/2019;95.192
16629;3281;02/08/2019;292.042
16630;3282;05/08/2019;162.112
16631;3283;01/09/2019;298.041
16632;3284;20/08/2019;189.661
16633;3285;21/08/2019;78.882
16634;3286;13/08/2019;311.323
16635;3287;28/08/2019;55.432
16636;3288;15/08/2019;258.169
16637;3289;15/08/2019;364.302
16638;3290;03/09/2019;143.375
16639;3291;24/08/2019;195.979
16640;3292;31/08/2019;98.425
16641;3293;07/08/2019;128.519
16642;3294;24/08/2019;102.272
16643;3295;02/09/2019;136.022
16644;3296;17/08/2019;51.853
16645;3297;17/08/2019;187.141
16646;3298;29/08/2019;336.179
16647;3299;16/08/2019;153.106
16648;3300;18/08/2019;110.233
16649;3301;24/08/2019;56.008
16650;3302;28/08/2019;272.390
16651;3303;04/09/2019;114.528
16652;3304;10/08/2019;158.800
16653;3305;24/08/2019;128.313
16654;3306;05/09/2019;220.000
16655;3307;28/08/2019;191.634
16656;3308;31/08/2019;147.504
16657;3309;21/08/2019;95.077
16658;3310;24/08/2019;103.178
16659;3311;06/09/2019;103.853
16660;3312;30/08/2019;266.197
16661;3313;23/08/2019;162.222
16662;3314;22/08/2019;226.064
16663;3315;25/08/2019;173.361
16664;3316;31/08/2019;132.987
16665;3317;28/08/2019;225.511
16666;3318;20/08/2019;49.281
16667;3319;11/09/2019;67.502
16668;3320;05/09/2019;36.646
16669;3321;30/08/2019;75.876
16670;3322;02/09/2019;22.506
16671;3323;16/09/2019;335.779
16672;3324;21/08/2019;100.929
16673;3325;09/09/2019;57.928
16674;3326;16/09/2019;259.777
16675;3327;24/08/2019;124.875
16676;3328;12/09/2019;44.391
16677;3329;11/09/2019;314.688
16678;3330;14/09/2019;76.571
16679;3331;28/08/2019;105.723
16680;3332;15/09/2019;128.915
16681;3333;29/08/2019;181.330
16682;3334;05/09/2019;56.760
16683;3335;15/09/2019;92.586
16684;3336;26/08/2019;49.676
16685;3337;21/09/2019;267.589
16686;1;04/06/2016;266.737
16687;2;12/06/2016;243.178
16688;3;29/05/2016;89.052
16689;4;23/06/2016;226.931
16690;5;17/06/2016;142.253
16691;6;05/06/2016;119.144
16692;7;26/06/2016;50.835
16693;8;25/06/2016;269.809
16694;9;12/06/2016;128.047
16695;10;02/06/2016;255.346
16696;11;16/06/2016;78.383
16697;12;27/06/2016;124.916
16698;13;25/06/2016;367.162
16699;14;11/06/2016;83.087
16700;15;04/06/2016;102.542
16701;16;09/06/2016;117.245
16702;17;01/06/2016;44.855
16703;18;09/06/2016;209.950
16704;19;18/06/2016;59.076
16705;20;11/06/2016;146.187
16706;21;01/07/2016;252.624
16707;22;20/06/2016;90.944
16708;23;08/06/2016;179.866
16709;24;30/06/2016;53.423
16710;25;13/06/2016;146.335
16711;26;28/06/2016;68.722
16712;27;24/06/2016;82.416
16713;28;15/06/2016;207.570
16714;29;01/07/2016;94.196
16715;30;25/06/2016;117.384
16716;31;03/07/2016;175.671
16717;32;14/06/2016;78.418
16718;33;01/07/2016;188.013
16719;34;15/06/2016;310.399
16720;35;20/06/2016;224.971
16721;36;23/06/2016;131.792
16722;37;16/06/2016;145.071
16723;38;02/07/2016;186.600
16724;39;24/06/2016;144.372
16725;40;20/06/2016;132.223
16726;41;02/07/2016;177.732
16727;42;18/06/2016;178.374
16728;43;11/07/2016;72.464
16729;44;13/07/2016;192.132
16730;45;16/06/2016;356.382
16731;46;29/06/2016;161.756
16732;47;03/07/2016;31.177
16733;48;15/07/2016;182.186
16734;49;09/07/2016;40.210
16735;50;03/07/2016;119.703
16736;51;05/07/2016;71.077
16737;52;30/06/2016;200.695
16738;53;23/06/2016;179.843
16739;54;08/07/2016;85.874
16740;55;02/07/2016;122.904
16741;56;16/07/2016;29.902
16742;57;08/07/2016;64.091
16743;58;27/06/2016;285.953
16744;59;18/07/2016;171.727
16745;60;09/07/2016;240.030
16746;61;15/07/2016;142.605
16747;62;03/07/2016;142.867
16748;63;12/07/2016;92.268
16749;64;06/07/2016;63.626
16750;65;01/07/2016;179.604
16751;66;21/07/2016;264.928
16752;67;03/07/2016;118.615
16753;68;18/07/2016;47.124
16754;69;07/07/2016;276.551
16755;70;15/07/2016;205.961
16756;71;30/06/2016;242.490
16757;72;04/07/2016;184.869
16758;73;13/07/2016;40.005
16759;74;04/07/2016;137.256
16760;75;07/07/2016;23.482
16761;76;30/06/2016;219.638
16762;77;18/07/2016;138.124
16763;78;09/07/2016;56.060
16764;79;27/06/2016;315.060
16765;80;25/07/2016;167.388
16766;81;27/07/2016;226.530
16767;82;13/07/2016;133.716
16768;83;12/07/2016;58.884
16769;84;19/07/2016;58.867
16770;85;02/07/2016;115.665
16771;86;04/07/2016;267.712
16772;87;02/07/2016;97.359
16773;88;04/07/2016;52.649
16774;89;25/07/2016;27.464
16775;90;08/07/2016;335.727
16776;91;06/07/2016;90.451
16777;92;06/07/2016;48.504
16778;93;09/07/2016;115.252
16779;94;16/07/2016;120.669
16780;95;18/07/2016;82.977
16781;96;10/07/2016;91.116
16782;97;25/07/2016;78.192
16783;98;15/07/2016;183.472
16784;99;30/07/2016;258.404
16785;100;31/07/2016;66.421
16786;101;21/07/2016;88.836
16787;102;09/07/2016;54.804
16788;103;15/07/2016;148.511
16789;104;02/08/2016;87.425
16790;105;29/07/2016;231.812
16791;106;15/07/2016;263.212
16792;107;31/07/2016;223.914
16793;108;26/07/2016;222.787
16794;109;12/07/2016;191.025
16795;110;29/07/2016;198.455
16796;111;30/07/2016;119.333
16797;112;15/07/2016;133.100
16798;113;10/07/2016;110.905
16799;114;16/07/2016;100.849
16800;115;02/08/2016;54.843
16801;116;31/07/2016;121.707
16802;117;07/08/2016;215.501
16803;118;10/08/2016;255.909
16804;119;05/08/2016;38.498
16805;120;18/07/2016;121.734
16806;121;12/08/2016;86.108
16807;122;19/07/2016;173.238
16808;123;06/08/2016;182.669
16809;124;06/08/2016;115.778
16810;125;31/07/2016;133.399
16811;126;09/08/2016;171.641
16812;127;08/08/2016;135.889
16813;128;30/07/2016;153.773
16814;129;11/08/2016;170.490
16815;130;16/08/2016;173.637
16816;131;01/08/2016;59.668
16817;132;31/07/2016;158.578
16818;133;28/07/2016;48.995
16819;134;03/08/2016;220.653
16820;135;10/08/2016;28.681
16821;136;08/08/2016;78.054
16822;137;06/08/2016;85.769
16823;138;28/07/2016;84.810
16824;139;03/08/2016;66.740
16825;140;13/08/2016;134.504
16826;141;21/08/2016;56.934
16827;142;28/07/2016;141.019
16828;143;06/08/2016;163.815
16829;144;22/08/2016;97.858
16830;145;22/08/2016;39.443
16831;146;27/07/2016;253.621
16832;147;02/08/2016;91.798
16833;148;01/08/2016;97.405
16834;149;20/08/2016;186.563
16835;150;01/08/2016;225.064
16836;151;12/08/2016;157.488
16837;152;17/08/2016;132.956
16838;153;08/08/2016;54.332
16839;154;12/08/2016;63.615
16840;155;09/08/2016;175.449
16841;156;26/08/2016;195.179
16842;157;25/08/2016;236.491
16843;158;25/08/2016;91.462
16844;159;06/08/2016;70.397
16845;160;13/08/2016;109.403
16846;161;22/08/2016;163.185
16847;162;04/08/2016;170.209
16848;163;01/08/2016;145.136
16849;164;19/08/2016;174.460
16850;165;07/08/2016;125.138
16851;166;15/08/2016;284.437
16852;167;01/08/2016;171.344
16853;168;06/08/2016;230.254
16854;169;22/08/2016;260.009
16855;170;13/08/2016;74.660
16856;171;23/08/2016;169.830
16857;172;14/08/2016;69.781
16858;173;13/08/2016;300.059
16859;174;31/08/2016;141.427
16860;175;23/08/2016;52.117
16861;176;13/08/2016;207.354
16862;177;10/08/2016;178.876
16863;178;28/08/2016;64.162
16864;179;18/08/2016;106.041
16865;180;29/08/2016;234.366
16866;181;22/08/2016;45.948
16867;182;20/08/2016;165.381
16868;183;25/08/2016;180.815
16869;184;23/08/2016;180.999
16870;185;22/08/2016;263.741
16871;186;16/08/2016;97.483
16872;187;15/08/2016;114.878
16873;188;15/08/2016;67.158
16874;189;26/08/2016;157.700
16875;190;07/09/2016;56.026
16876;191;08/09/2016;53.915
16877;192;08/09/2016;69.202
16878;193;22/08/2016;56.706
16879;194;04/09/2016;123.361
16880;195;02/09/2016;31.356
16881;196;04/09/2016;167.089
16882;197;16/08/2016;64.967
16883;198;01/09/2016;90.110
16884;199;22/08/2016;105.292
16885;200;14/09/2016;263.542
16886;201;03/09/2016;131.373
16887;202;02/09/2016;37.284
16888;203;13/09/2016;112.849
16889;204;21/08/2016;86.522
16890;205;29/08/2016;250.299
16891;206;25/08/2016;281.687
16892;207;16/09/2016;167.265
16893;208;28/08/2016;171.210
16894;209;05/09/2016;205.493
16895;210;05/09/2016;162.199
16896;211;17/09/2016;266.780
16897;212;18/09/2016;61.519
16898;213;12/09/2016;241.564
16899;214;06/09/2016;173.126
16900;215;24/08/2016;152.394
16901;216;09/09/2016;186.861
16902;217;15/09/2016;174.825
16903;218;11/09/2016;57.679
16904;219;14/09/2016;43.907
16905;220;16/09/2016;130.285
16906;221;04/09/2016;59.325
16907;222;01/09/2016;52.582
16908;223;14/09/2016;61.240
16909;224;07/09/2016;129.000
16910;225;30/08/2016;133.665
16911;226;16/09/2016;141.641
16912;227;18/09/2016;208.870
16913;228;17/09/2016;251.327
16914;229;18/09/2016;92.400
16915;230;05/09/2016;172.770
16916;231;30/08/2016;83.243
16917;232;09/09/2016;184.943
16918;233;04/09/2016;170.293
16919;234;22/09/2016;215.337
16920;235;27/09/2016;106.044
16921;236;29/08/2016;263.035
16922;237;03/09/2016;218.606
16923;238;29/09/2016;124.440
16924;239;19/09/2016;292.254
16925;240;27/09/2016;162.339
16926;241;04/09/2016;254.832
16927;242;16/09/2016;82.066
16928;243;17/09/2016;233.818
16929;244;07/09/2016;178.884
16930;245;17/09/2016;147.074
16931;246;08/09/2016;242.012
16932;247;18/09/2016;197.815
16933;248;28/09/2016;109.140
16934;249;10/09/2016;253.300
16935;250;21/09/2016;93.384
16936;251;07/09/2016;141.329
16937;252;11/09/2016;202.755
16938;253;09/09/2016;70.900
16939;254;12/09/2016;47.461
16940;255;19/09/2016;53.067
16941;256;21/09/2016;202.538
16942;257;02/10/2016;152.587
16943;258;17/09/2016;137.456
16944;259;12/09/2016;147.901
16945;260;10/09/2016;218.751
16946;261;22/09/2016;138.388
16947;262;30/09/2016;181.203
16948;263;12/09/2016;125.873
16949;264;06/10/2016;221.364
16950;265;19/09/2016;115.906
16951;266;13/09/2016;140.724
16952;267;21/09/2016;161.389
16953;268;22/09/2016;121.031
16954;269;02/10/2016;55.861
16955;270;26/09/2016;167.863
16956;271;30/09/2016;136.660
16957;272;09/10/2016;301.151
16958;273;10/09/2016;90.360
16959;274;25/09/2016;137.860
