ID_Venta;Fecha_venta;ID_producto;ID_Zona;Venta;ID_Vendedor;ID_Cliente
1128;11/02/2017 0:00;1;4;1859480;4;10
1129;11/02/2017 0:00;3;2;899640;11;10
1130;12/02/2017 0:00;4;4;444338;32;7
1131;12/02/2017 0:00;1;4;795912;15;3
1132;12/02/2017 0:00;6;4;900956;45;5
1133;12/02/2017 0:00;3;1;712404;20;8
1134;12/02/2017 0:00;2;4;879254;29;9
1135;13/02/2017 0:00;4;3;349102;1;3
1136;13/02/2017 0:00;4;1;297882;43;3
1137;13/02/2017 0:00;6;1;563475;3;9
1138;13/02/2017 0:00;4;4;1066550;38;10
1139;13/02/2017 0:00;5;2;742176;16;9
1140;13/02/2017 0:00;4;3;1318660;9;6
1141;13/02/2017 0:00;1;1;1601334;20;2
1142;13/02/2017 0:00;4;3;1033850;42;10
1143;14/02/2017 0:00;4;4;1394206;38;1
1144;14/02/2017 0:00;4;4;2176768;30;9
1145;14/02/2017 0:00;6;3;850226;3;10
1146;14/02/2017 0:00;3;4;1090782;27;10
1147;15/02/2017 0:00;5;1;1519137;6;7
1148;15/02/2017 0:00;3;4;984192;33;10
1149;15/02/2017 0:00;3;1;481656;46;4
1150;15/02/2017 0:00;6;1;909090;5;8
1151;15/02/2017 0:00;2;4;1308398;18;4
1152;16/02/2017 0:00;2;2;1966272;23;3
1153;16/02/2017 0:00;4;1;2021232;39;5
1154;17/02/2017 0:00;6;4;2865688;43;4
1155;17/02/2017 0:00;4;3;857374;1;1
1156;17/02/2017 0:00;5;3;1305200;33;7
1157;17/02/2017 0:00;2;2;1614170;10;9
1158;17/02/2017 0:00;3;4;2436448;17;4
1159;17/02/2017 0:00;5;3;1823708;25;6
1160;18/02/2017 0:00;5;4;2148384;22;2
1161;19/02/2017 0:00;4;1;1594715;16;10
1162;19/02/2017 0:00;2;3;698301;5;8
1163;19/02/2017 0:00;5;3;523989;38;6
1164;19/02/2017 0:00;1;1;750984;15;4
1165;20/02/2017 0:00;4;1;1665134;19;1
1166;20/02/2017 0:00;6;1;1820540;13;5
1167;20/02/2017 0:00;1;1;1076464;37;7
1168;21/02/2017 0:00;6;2;1136502;11;9
1169;21/02/2017 0:00;4;3;1051500;34;6
1170;21/02/2017 0:00;2;3;744480;45;5
1171;21/02/2017 0:00;3;3;647280;42;7
1172;21/02/2017 0:00;3;2;1697640;19;10
1173;22/02/2017 0:00;2;1;463306;11;7
1174;23/02/2017 0:00;6;1;322344;36;2
1175;23/02/2017 0:00;2;2;484592;46;10
1176;23/02/2017 0:00;4;4;1305129;30;9
1177;24/02/2017 0:00;4;1;711634;47;9
1178;24/02/2017 0:00;1;3;1468614;45;3
1179;24/02/2017 0:00;4;4;780598;19;2
1180;25/02/2017 0:00;3;4;354270;15;1
1181;25/02/2017 0:00;4;4;425790;10;8
1182;26/02/2017 0:00;4;2;1203246;28;5
1183;26/02/2017 0:00;1;2;360540;29;7
1184;26/02/2017 0:00;3;1;639952;22;10
1185;27/02/2017 0:00;6;4;1388388;9;6
1186;28/02/2017 0:00;4;2;756208;8;1
1187;28/02/2017 0:00;5;2;442300;38;8
1188;28/02/2017 0:00;1;2;375813;10;2
1189;28/02/2017 0:00;6;4;1471605;34;5
1190;28/02/2017 0:00;1;2;1401633;19;8
1191;28/02/2017 0:00;5;4;1256274;20;2
1192;01/03/2017 0:00;4;2;2055310;39;2
1193;01/03/2017 0:00;4;4;1320236;42;6
1194;01/03/2017 0:00;4;3;969707;11;4
1195;01/03/2017 0:00;6;2;743360;14;2
1196;02/03/2017 0:00;4;2;614048;18;2
1197;03/03/2017 0:00;4;3;233358;41;1
1198;03/03/2017 0:00;6;4;917378;20;4
1199;03/03/2017 0:00;3;4;235746;40;2
1200;03/03/2017 0:00;2;4;474600;49;5
1201;04/03/2017 0:00;4;3;298350;45;10
1202;04/03/2017 0:00;4;3;1100046;6;5
1203;04/03/2017 0:00;5;1;1013175;49;10
1204;04/03/2017 0:00;3;4;2151435;25;5
1205;04/03/2017 0:00;2;4;2105079;44;3
1206;04/03/2017 0:00;4;4;953316;24;5
1207;04/03/2017 0:00;3;3;1531000;37;1
1208;05/03/2017 0:00;4;2;1449512;12;10
1209;05/03/2017 0:00;6;2;395850;24;6
1210;06/03/2017 0:00;4;1;1504477;32;9
1211;06/03/2017 0:00;2;1;935694;16;10
1212;07/03/2017 0:00;4;4;1246960;20;2
1213;07/03/2017 0:00;4;3;1238006;16;10
1214;07/03/2017 0:00;4;2;655690;10;3
1215;07/03/2017 0:00;6;1;293370;35;1
1216;07/03/2017 0:00;6;1;2688046;26;2
1217;08/03/2017 0:00;4;4;1830800;4;2
1218;08/03/2017 0:00;6;2;1729416;15;5
1219;08/03/2017 0:00;4;4;2234653;7;8
1220;09/03/2017 0:00;1;3;438480;21;6
1221;09/03/2017 0:00;2;4;2032295;9;5
1222;09/03/2017 0:00;6;3;1377880;1;4
1223;09/03/2017 0:00;1;2;1805475;20;8
1224;10/03/2017 0:00;1;3;1070740;45;2
1225;11/03/2017 0:00;1;2;785068;26;9
1226;11/03/2017 0:00;6;1;1497195;37;7
1227;11/03/2017 0:00;5;2;1526840;41;1
1228;11/03/2017 0:00;6;3;996588;1;7
1229;11/03/2017 0:00;4;3;451643;20;10
1230;12/03/2017 0:00;4;2;2422720;26;7
1231;13/03/2017 0:00;4;4;1292980;15;3
1232;13/03/2017 0:00;2;4;949578;45;8
1233;14/03/2017 0:00;1;1;820776;14;7
1234;14/03/2017 0:00;2;1;848888;28;5
1235;15/03/2017 0:00;6;1;1673173;17;10
1236;15/03/2017 0:00;3;4;841232;34;6
1237;16/03/2017 0:00;4;1;376090;9;5
1238;16/03/2017 0:00;4;2;820608;31;3
1239;16/03/2017 0:00;4;1;839615;17;1
1240;16/03/2017 0:00;5;1;2562435;18;9
1241;16/03/2017 0:00;2;3;630608;6;2
1242;17/03/2017 0:00;6;2;484200;31;6
1243;17/03/2017 0:00;5;2;269516;45;2
1244;17/03/2017 0:00;3;4;1152718;39;1
1245;17/03/2017 0:00;1;2;1477428;14;1
1246;18/03/2017 0:00;1;4;367132;18;7
1247;19/03/2017 0:00;5;4;1557884;30;9
1248;19/03/2017 0:00;6;3;851032;38;10
1249;19/03/2017 0:00;1;4;500148;10;3
1250;20/03/2017 0:00;6;2;1362843;45;8
1251;20/03/2017 0:00;2;4;730350;6;2
1252;20/03/2017 0:00;3;4;867636;39;4
1253;20/03/2017 0:00;5;4;459725;5;3
1254;21/03/2017 0:00;5;4;757809;20;10
1255;21/03/2017 0:00;4;2;354360;31;9
1256;21/03/2017 0:00;6;2;1620192;25;5
1257;22/03/2017 0:00;1;2;1149525;47;6
1258;22/03/2017 0:00;4;3;1248862;37;7
1259;22/03/2017 0:00;5;3;1495260;42;8
1260;23/03/2017 0:00;5;4;485849;8;6
1261;23/03/2017 0:00;4;3;1194930;20;6
1262;23/03/2017 0:00;5;4;525096;9;9
1263;24/03/2017 0:00;4;3;849464;6;7
1264;25/03/2017 0:00;3;3;1843074;39;3
1265;25/03/2017 0:00;4;4;627321;12;6
1266;25/03/2017 0:00;3;3;363261;33;8
1267;26/03/2017 0:00;1;1;349720;31;10
1268;27/03/2017 0:00;5;2;1191044;23;10
1269;27/03/2017 0:00;6;4;1307688;20;9
1270;27/03/2017 0:00;4;4;531784;41;8
1271;27/03/2017 0:00;1;3;1730876;14;7
1272;27/03/2017 0:00;4;2;1500984;41;9
1273;28/03/2017 0:00;6;2;1599233;45;2
1274;28/03/2017 0:00;6;1;1821771;49;4
1275;29/03/2017 0:00;6;3;1754180;23;2
1276;30/03/2017 0:00;5;1;1617270;45;3
1277;30/03/2017 0:00;5;1;2232690;14;8
1278;30/03/2017 0:00;6;1;1040028;5;2
1279;30/03/2017 0:00;4;1;804884;20;10
1280;31/03/2017 0:00;5;1;1938000;12;2
1281;01/04/2017 0:00;6;2;1004608;14;5
1282;01/04/2017 0:00;4;3;520914;34;2
1283;01/04/2017 0:00;2;2;812660;2;4
1284;02/04/2017 0:00;4;3;400875;18;7
1285;02/04/2017 0:00;6;2;682344;45;6
1286;02/04/2017 0:00;1;2;2872287;14;6
1287;02/04/2017 0:00;4;4;1612334;11;4
1288;02/04/2017 0:00;4;3;2413648;8;8
1289;02/04/2017 0:00;7;3;1857807;34;5
1290;02/04/2017 0:00;4;1;1560125;9;6
1291;03/04/2017 0:00;5;3;1273320;9;10
1292;03/04/2017 0:00;5;1;1566720;46;10
1293;03/04/2017 0:00;5;3;1806650;31;3
1294;04/04/2017 0:00;2;4;480318;23;6
1295;04/04/2017 0:00;3;2;899228;40;7
1296;04/04/2017 0:00;3;1;716272;6;6
1297;04/04/2017 0:00;5;2;1751450;41;6
1298;05/04/2017 0:00;5;4;1179488;13;3
1299;06/04/2017 0:00;2;2;1702590;31;3
1300;06/04/2017 0:00;4;4;309702;25;2
1301;07/04/2017 0:00;4;3;2531334;5;3
1302;08/04/2017 0:00;7;2;2371392;4;9
1303;08/04/2017 0:00;4;3;657020;35;6
1304;10/04/2017 0:00;5;3;627300;29;4
1305;11/04/2017 0:00;3;3;778141;37;10
1306;11/04/2017 0:00;7;4;2229812;27;8
1307;12/04/2017 0:00;5;2;2589312;28;10
1308;12/04/2017 0:00;1;1;1004707;18;9
1309;12/04/2017 0:00;1;1;574200;9;8
1310;12/04/2017 0:00;7;1;1517628;6;1
1311;12/04/2017 0:00;7;2;1059680;2;3
1312;13/04/2017 0:00;3;2;1523880;31;6
1313;13/04/2017 0:00;6;1;921195;49;4
1314;14/04/2017 0:00;2;3;1205864;36;5
1315;14/04/2017 0:00;1;1;1035416;42;1
1316;14/04/2017 0:00;6;4;1795819;40;4
1317;14/04/2017 0:00;3;3;375999;23;1
1318;14/04/2017 0:00;4;3;1543850;12;7
1319;15/04/2017 0:00;4;1;1727588;14;10
1320;15/04/2017 0:00;6;2;841484;18;9
1321;15/04/2017 0:00;2;2;2478566;32;2
1322;15/04/2017 0:00;2;1;2396835;5;9
1323;16/04/2017 0:00;6;1;431760;22;5
1324;16/04/2017 0:00;3;2;454416;39;4
1325;16/04/2017 0:00;6;4;563122;47;8
1326;16/04/2017 0:00;5;4;651472;49;10
1327;16/04/2017 0:00;5;4;281521;6;5
1328;17/04/2017 0:00;1;4;2306031;42;1
1329;17/04/2017 0:00;3;2;1367366;20;8
1330;17/04/2017 0:00;4;1;2094795;34;3
1331;18/04/2017 0:00;6;3;1435632;16;1
1332;18/04/2017 0:00;1;3;1619122;24;7
1333;18/04/2017 0:00;5;3;287952;26;5
1334;18/04/2017 0:00;4;1;705628;1;9
1335;19/04/2017 0:00;2;3;954930;35;3
1336;19/04/2017 0:00;5;3;2583126;35;6
1337;20/04/2017 0:00;2;2;493971;35;8
1338;21/04/2017 0:00;3;2;163920;20;8
1339;21/04/2017 0:00;3;3;716793;3;4
1340;21/04/2017 0:00;3;3;1033548;8;9
1341;22/04/2017 0:00;2;2;1007688;24;3
1342;22/04/2017 0:00;1;4;1698664;3;9
1343;22/04/2017 0:00;4;4;2292149;32;7
1344;22/04/2017 0:00;1;3;1500240;47;5
1345;22/04/2017 0:00;4;1;370158;49;6
1346;22/04/2017 0:00;2;4;333650;33;5
1347;23/04/2017 0:00;2;4;950015;24;4
1348;23/04/2017 0:00;4;1;1850004;45;4
1349;23/04/2017 0:00;4;4;892704;22;7
1350;23/04/2017 0:00;4;2;425712;20;1
1351;23/04/2017 0:00;6;3;505040;21;1
1352;24/04/2017 0:00;6;2;1064637;28;6
1353;24/04/2017 0:00;5;4;1702501;44;9
1354;25/04/2017 0:00;5;4;2418064;1;3
1355;25/04/2017 0:00;6;3;886222;32;1
1356;25/04/2017 0:00;4;4;1421308;36;8
1357;25/04/2017 0:00;2;1;1827420;21;2
1358;26/04/2017 0:00;2;3;2474494;39;1
1359;26/04/2017 0:00;1;3;1059328;8;6
1360;26/04/2017 0:00;1;3;1201480;35;4
1361;27/04/2017 0:00;2;3;1179612;23;4
1362;27/04/2017 0:00;3;3;1441188;43;4
1363;27/04/2017 0:00;4;2;729579;31;2
1364;28/04/2017 0:00;5;1;783510;19;2
1365;28/04/2017 0:00;4;2;350155;22;2
1366;28/04/2017 0:00;4;3;850720;16;10
1367;29/04/2017 0:00;4;2;567486;6;5
1368;29/04/2017 0:00;3;3;183105;19;4
1369;29/04/2017 0:00;1;1;976384;32;7
1370;29/04/2017 0:00;3;1;1270800;2;10
1371;30/04/2017 0:00;4;4;406252;3;9
1372;01/05/2017 0:00;5;4;2633774;44;5
1373;01/05/2017 0:00;4;1;2211328;10;9
1374;01/05/2017 0:00;2;4;1287210;23;4
1375;01/05/2017 0:00;4;2;1363950;31;7
1376;01/05/2017 0:00;4;1;609128;45;9
1377;02/05/2017 0:00;5;3;832000;17;2
1378;02/05/2017 0:00;3;3;1543428;41;6
1379;03/05/2017 0:00;1;4;1013523;43;5
1380;03/05/2017 0:00;5;2;958464;30;5
1381;03/05/2017 0:00;4;1;902212;3;4
1382;03/05/2017 0:00;1;3;1352096;21;6
1383;03/05/2017 0:00;5;2;814793;30;3
1384;04/05/2017 0:00;3;1;634583;42;6
1385;05/05/2017 0:00;1;4;2066064;14;2
1386;05/05/2017 0:00;4;4;1244600;41;4
1387;05/05/2017 0:00;3;1;843180;18;4
1388;05/05/2017 0:00;4;2;2288520;24;5
1389;05/05/2017 0:00;1;2;1892772;43;9
1390;06/05/2017 0:00;3;1;924741;30;3
1391;06/05/2017 0:00;5;2;804640;16;4
1392;06/05/2017 0:00;4;2;1046925;24;9
1393;06/05/2017 0:00;3;3;305756;15;3
1394;06/05/2017 0:00;4;4;2011934;49;8
1395;07/05/2017 0:00;2;2;1923264;19;3
1396;07/05/2017 0:00;5;1;1177052;26;5
1397;07/05/2017 0:00;2;1;1623217;36;1
1398;07/05/2017 0:00;3;4;899014;45;10
1399;08/05/2017 0:00;3;2;804768;31;7
1400;10/05/2017 0:00;4;1;1670100;26;2
1401;10/05/2017 0:00;4;4;2349200;1;8
1402;10/05/2017 0:00;5;3;1133050;1;1
1403;11/05/2017 0:00;4;2;2417572;29;2
1404;12/05/2017 0:00;2;4;1453428;46;7
1405;12/05/2017 0:00;1;2;493166;15;9
1406;12/05/2017 0:00;1;4;1531222;3;10
1407;13/05/2017 0:00;3;3;1864000;20;4
1408;13/05/2017 0:00;1;4;1384355;42;8
1409;13/05/2017 0:00;5;1;1733696;31;2
1410;15/05/2017 0:00;3;3;662000;34;7
1411;15/05/2017 0:00;6;3;999481;26;6
1412;15/05/2017 0:00;5;2;2120067;15;4
1413;15/05/2017 0:00;3;4;742848;13;6
1414;18/05/2017 0:00;6;3;1206766;18;5
1415;18/05/2017 0:00;4;4;896969;23;9
1416;18/05/2017 0:00;4;4;834394;37;5
1417;18/05/2017 0:00;6;3;1137866;5;1
1418;18/05/2017 0:00;6;3;520521;4;8
1419;18/05/2017 0:00;5;4;1300276;42;1
1420;18/05/2017 0:00;3;3;1040871;45;5
1421;19/05/2017 0:00;5;4;1584856;16;8
1422;19/05/2017 0:00;1;2;1132230;26;6
1423;20/05/2017 0:00;1;3;1240400;20;2
1424;20/05/2017 0:00;2;4;1583785;38;9
1425;20/05/2017 0:00;1;4;516159;34;10
1426;21/05/2017 0:00;4;3;467410;10;8
1427;21/05/2017 0:00;1;2;2228439;45;1
1428;21/05/2017 0:00;4;3;1539135;12;9
1429;22/05/2017 0:00;2;1;1046800;24;4
1430;22/05/2017 0:00;5;1;416430;13;7
1431;22/05/2017 0:00;6;4;1792128;26;4
1432;22/05/2017 0:00;4;4;264438;16;10
1433;23/05/2017 0:00;5;3;1610973;13;3
1434;24/05/2017 0:00;1;3;572984;1;7
1435;24/05/2017 0:00;4;2;548000;17;3
1436;24/05/2017 0:00;5;1;1428350;18;8
1437;24/05/2017 0:00;5;4;1435239;21;6
1438;25/05/2017 0:00;1;1;1001376;20;3
1439;25/05/2017 0:00;5;2;1306664;40;10
1440;25/05/2017 0:00;1;2;1504755;44;9
1441;26/05/2017 0:00;5;3;2116251;3;10
1442;26/05/2017 0:00;5;4;1496320;5;8
1443;26/05/2017 0:00;4;3;672257;2;4
1444;26/05/2017 0:00;6;1;958392;12;2
1445;26/05/2017 0:00;6;4;585812;1;5
1446;27/05/2017 0:00;1;3;470988;29;1
1447;28/05/2017 0:00;3;4;567072;29;3
1448;28/05/2017 0:00;3;1;1579012;3;5
1449;29/05/2017 0:00;6;2;706690;41;3
1450;29/05/2017 0:00;4;4;499698;41;10
1451;30/05/2017 0:00;4;4;1779435;2;7
1452;31/05/2017 0:00;5;2;455000;19;2
1453;01/06/2017 0:00;4;1;1687836;1;8
1454;01/06/2017 0:00;6;3;1605374;11;1
1455;01/06/2017 0:00;4;3;1047774;17;10
1456;02/06/2017 0:00;3;3;2190752;45;6
1457;02/06/2017 0:00;3;1;496806;29;2
1458;02/06/2017 0:00;1;2;1691085;18;9
1459;02/06/2017 0:00;5;2;456532;7;10
1460;03/06/2017 0:00;3;2;1039452;1;10
1461;03/06/2017 0:00;2;2;563085;21;4
1462;03/06/2017 0:00;6;1;471440;44;6
1463;04/06/2017 0:00;1;3;1591584;34;6
1464;04/06/2017 0:00;4;2;1393157;3;3
1465;05/06/2017 0:00;6;3;525454;38;7
1466;05/06/2017 0:00;4;4;802428;47;6
1467;06/06/2017 0:00;4;1;2333097;2;9
1468;06/06/2017 0:00;3;3;1297686;37;4
1469;06/06/2017 0:00;4;1;419256;44;1
1470;06/06/2017 0:00;5;3;2690954;24;3
1471;06/06/2017 0:00;4;3;485013;45;10
1472;07/06/2017 0:00;1;1;1250952;21;2
1473;07/06/2017 0:00;6;4;1955340;2;3
1474;08/06/2017 0:00;4;3;2549313;14;6
1475;08/06/2017 0:00;4;3;216187;32;2
1476;08/06/2017 0:00;1;1;2172232;39;8
1477;09/06/2017 0:00;1;2;364270;37;8
1478;09/06/2017 0:00;4;3;1504301;14;2
1479;10/06/2017 0:00;5;3;417231;16;5
1480;10/06/2017 0:00;3;4;1053628;32;8
1481;10/06/2017 0:00;2;3;1344933;32;3
1482;10/06/2017 0:00;4;4;868367;2;6
1483;10/06/2017 0:00;3;4;368384;19;2
1484;10/06/2017 0:00;1;4;2677590;25;6
1485;11/06/2017 0:00;3;4;1484028;2;5
1486;12/06/2017 0:00;2;2;1121906;17;7
1487;12/06/2017 0:00;4;1;537915;40;7
1488;12/06/2017 0:00;4;4;704476;12;6
1489;12/06/2017 0:00;4;1;1323792;13;10
1490;13/06/2017 0:00;1;4;691712;27;3
1491;13/06/2017 0:00;3;2;1241034;45;6
1492;13/06/2017 0:00;6;3;1405305;8;2
1493;13/06/2017 0:00;5;3;1001750;36;6
1494;14/06/2017 0:00;4;3;1471320;19;10
1495;14/06/2017 0:00;4;2;1590010;15;1
1496;15/06/2017 0:00;4;1;2520904;21;5
1497;15/06/2017 0:00;6;3;880075;37;9
1498;15/06/2017 0:00;4;2;256630;34;4
1499;16/06/2017 0:00;5;4;1084300;44;1
1500;17/06/2017 0:00;5;1;595750;17;6
1501;18/06/2017 0:00;4;1;317044;33;2
1502;18/06/2017 0:00;5;2;1175160;27;8
1503;18/06/2017 0:00;5;1;977011;46;3
1504;18/06/2017 0:00;5;2;778430;34;3
1505;19/06/2017 0:00;4;3;220148;5;10
1506;19/06/2017 0:00;4;2;2512640;12;7
1507;19/06/2017 0:00;1;3;716260;21;8
1508;19/06/2017 0:00;4;2;2594780;30;5
1509;19/06/2017 0:00;6;2;2180628;42;6
1510;19/06/2017 0:00;1;3;763329;13;9
1511;20/06/2017 0:00;6;1;1587063;43;8
1512;20/06/2017 0:00;4;2;2419209;16;7
1513;21/06/2017 0:00;6;1;987040;3;7
1514;21/06/2017 0:00;4;2;781000;17;8
1515;23/06/2017 0:00;6;1;1689000;44;3
1516;24/06/2017 0:00;5;1;805714;1;9
1517;25/06/2017 0:00;4;2;1217501;42;10
1518;25/06/2017 0:00;2;2;1456999;34;1
1519;25/06/2017 0:00;6;1;659858;33;1
1520;25/06/2017 0:00;2;1;999950;42;3
1521;26/06/2017 0:00;4;4;399143;4;7
1522;26/06/2017 0:00;4;4;306120;13;7
1523;26/06/2017 0:00;2;1;1454232;1;2
1524;26/06/2017 0:00;6;3;880380;20;2
1525;27/06/2017 0:00;2;3;2283372;39;5
1526;27/06/2017 0:00;3;2;586908;30;1
1527;27/06/2017 0:00;1;3;400600;19;3
1528;27/06/2017 0:00;3;2;1132608;6;9
1529;27/06/2017 0:00;3;2;1257075;3;8
1530;27/06/2017 0:00;6;3;480240;11;6
1531;28/06/2017 0:00;2;1;2325766;31;10
1532;28/06/2017 0:00;6;2;1542580;29;8
1533;28/06/2017 0:00;2;2;540452;4;10
1534;29/06/2017 0:00;2;4;1742293;28;5
1535;01/07/2017 0:00;4;3;456756;21;3
1536;01/07/2017 0:00;1;2;361759;14;2
1537;01/07/2017 0:00;6;4;1035826;39;6
1538;01/07/2017 0:00;5;2;1405852;27;7
1539;01/07/2017 0:00;3;3;850368;44;1
1540;02/07/2017 0:00;4;3;2223919;28;2
1541;03/07/2017 0:00;2;1;1045816;33;10
1542;03/07/2017 0:00;5;3;2401083;2;7
1543;03/07/2017 0:00;3;2;381494;45;5
1544;03/07/2017 0:00;1;1;1573493;38;3
1545;03/07/2017 0:00;3;1;866008;9;3
1546;04/07/2017 0:00;6;2;1294110;14;7
1547;04/07/2017 0:00;6;4;1258534;5;6
1548;05/07/2017 0:00;4;4;330885;44;4
1549;05/07/2017 0:00;3;3;519259;3;1
1550;06/07/2017 0:00;6;4;804144;49;6
1551;06/07/2017 0:00;4;2;944385;25;10
1552;07/07/2017 0:00;1;4;436428;32;2
1553;08/07/2017 0:00;6;4;859040;44;1
1554;08/07/2017 0:00;4;4;618786;5;1
1555;09/07/2017 0:00;4;4;708840;33;3
1556;09/07/2017 0:00;6;3;1388238;21;8
1557;09/07/2017 0:00;2;4;1582845;13;4
1558;10/07/2017 0:00;4;3;830648;40;5
1559;10/07/2017 0:00;6;2;824688;5;7
1560;11/07/2017 0:00;4;2;1074921;44;10
1561;12/07/2017 0:00;4;4;1823406;49;6
1562;12/07/2017 0:00;2;2;583638;22;1
1563;12/07/2017 0:00;4;2;1881810;16;9
1564;12/07/2017 0:00;1;1;1983840;13;5
1565;13/07/2017 0:00;6;3;533840;35;4
1566;13/07/2017 0:00;6;1;706440;11;9
1567;13/07/2017 0:00;3;3;2057496;2;3
1568;14/07/2017 0:00;6;1;2005080;20;9
1569;14/07/2017 0:00;3;3;2202837;1;7
1570;14/07/2017 0:00;1;4;347931;41;2
1571;15/07/2017 0:00;4;4;583692;22;2
1572;15/07/2017 0:00;2;4;1716300;35;10
1573;15/07/2017 0:00;2;4;1271388;30;2
1574;15/07/2017 0:00;6;4;1699719;36;3
1575;16/07/2017 0:00;5;4;1620575;29;1
1576;17/07/2017 0:00;6;1;2207286;47;10
1577;17/07/2017 0:00;6;3;1186560;35;6
1578;17/07/2017 0:00;2;2;1723040;33;5
1579;17/07/2017 0:00;4;3;1207101;3;8
1580;18/07/2017 0:00;6;3;786830;16;7
1581;18/07/2017 0:00;4;3;2224917;20;4
1582;18/07/2017 0:00;1;1;2463021;19;8
1583;19/07/2017 0:00;4;2;1832100;46;10
1584;19/07/2017 0:00;5;2;916418;47;7
1585;19/07/2017 0:00;4;2;1026774;43;7
1586;19/07/2017 0:00;5;3;1447434;28;5
1587;20/07/2017 0:00;1;1;478639;39;5
1588;20/07/2017 0:00;2;2;2170945;19;3
1589;20/07/2017 0:00;4;1;1607487;35;8
1590;20/07/2017 0:00;4;1;682168;25;8
1591;21/07/2017 0:00;1;3;1627920;49;1
1592;21/07/2017 0:00;1;4;1107864;45;4
1593;21/07/2017 0:00;4;3;562947;28;2
1594;22/07/2017 0:00;2;2;568880;5;10
1595;22/07/2017 0:00;1;1;645408;46;9
1596;22/07/2017 0:00;4;4;2133120;43;10
1597;23/07/2017 0:00;1;1;1656064;45;3
1598;23/07/2017 0:00;5;2;1606206;10;7
1599;23/07/2017 0:00;4;2;1311730;43;2
1600;24/07/2017 0:00;3;1;764370;10;2
1601;25/07/2017 0:00;5;1;1309544;28;6
1602;25/07/2017 0:00;2;3;756355;28;2
1603;25/07/2017 0:00;6;4;687720;23;10
1604;26/07/2017 0:00;4;3;807048;44;9
1605;27/07/2017 0:00;4;4;1301560;21;7
1606;28/07/2017 0:00;6;4;1951328;45;6
1607;28/07/2017 0:00;1;1;437674;10;8
1608;29/07/2017 0:00;3;4;740731;37;4
1609;29/07/2017 0:00;2;1;563255;40;4
1610;29/07/2017 0:00;6;1;2292465;8;1
1611;30/07/2017 0:00;4;3;692037;49;3
1612;31/07/2017 0:00;3;1;2110900;47;1
1613;31/07/2017 0:00;5;2;690396;15;5
1614;31/07/2017 0:00;4;3;960032;28;7
1615;31/07/2017 0:00;3;2;399488;7;9
1616;31/07/2017 0:00;3;1;757260;19;6
1617;31/07/2017 0:00;6;1;685592;43;7
1618;01/08/2017 0:00;2;3;990360;44;9
1619;01/08/2017 0:00;4;2;1477410;34;6
1620;01/08/2017 0:00;1;2;375592;47;2
1621;01/08/2017 0:00;4;2;1658800;5;1
1622;01/08/2017 0:00;5;3;1782683;26;1
1623;01/08/2017 0:00;5;4;286747;5;3
1624;01/08/2017 0:00;3;3;281548;42;1
1625;02/08/2017 0:00;3;1;328646;5;6
1626;02/08/2017 0:00;2;4;1209216;5;6
1627;03/08/2017 0:00;1;4;1202705;10;8
1628;03/08/2017 0:00;1;2;2440449;27;6
1629;03/08/2017 0:00;1;1;942579;42;8
1630;03/08/2017 0:00;4;3;349623;10;3
1631;04/08/2017 0:00;2;4;1900200;41;6
1632;04/08/2017 0:00;3;3;404352;14;10
1633;04/08/2017 0:00;4;1;1522977;23;9
1634;04/08/2017 0:00;5;2;739864;44;2
1635;05/08/2017 0:00;6;4;1669250;4;8
1636;05/08/2017 0:00;4;2;1448384;17;6
1637;05/08/2017 0:00;1;4;829808;7;4
1638;05/08/2017 0:00;6;2;1156808;45;3
1639;06/08/2017 0:00;1;1;2155200;28;6
1640;06/08/2017 0:00;1;3;1297134;36;1
1641;06/08/2017 0:00;3;1;552513;14;8
1642;07/08/2017 0:00;5;1;2667816;24;10
1643;07/08/2017 0:00;6;3;1246050;18;5
1644;07/08/2017 0:00;2;4;2384954;12;2
1645;07/08/2017 0:00;4;2;958132;38;2
1646;08/08/2017 0:00;1;2;1147608;17;9
1647;09/08/2017 0:00;2;3;2888325;24;8
1648;09/08/2017 0:00;4;3;545986;32;5
1649;11/08/2017 0:00;2;4;906780;46;5
1650;11/08/2017 0:00;4;3;293037;47;6
1651;11/08/2017 0:00;1;1;592823;6;2
1652;12/08/2017 0:00;4;2;601398;4;4
1653;12/08/2017 0:00;6;1;761928;33;1
1654;12/08/2017 0:00;3;1;804327;18;9
1655;12/08/2017 0:00;2;4;375232;42;3
1656;12/08/2017 0:00;3;1;411669;33;1
1657;13/08/2017 0:00;4;4;358670;28;9
1658;13/08/2017 0:00;1;4;1643256;36;1
1659;13/08/2017 0:00;4;4;1069640;30;8
1660;13/08/2017 0:00;4;1;1926868;13;5
1661;14/08/2017 0:00;3;4;509356;4;10
1662;14/08/2017 0:00;6;1;1423007;9;1
1663;15/08/2017 0:00;1;4;986048;18;10
1664;16/08/2017 0:00;3;2;2233120;6;4
1665;16/08/2017 0:00;5;1;2275994;23;8
1666;16/08/2017 0:00;3;1;442635;12;10
1667;19/08/2017 0:00;2;4;843106;43;1
1668;19/08/2017 0:00;3;1;872204;15;6
1669;20/08/2017 0:00;3;2;1933372;18;3
1670;20/08/2017 0:00;2;3;1499889;38;1
1671;21/08/2017 0:00;5;3;1707224;42;3
1672;22/08/2017 0:00;3;2;1789214;8;7
1673;23/08/2017 0:00;5;1;1509710;42;9
